appName,userName,reviews,rating,at,category
WeTV: Asian & Local Drama,lutfi alfianto60,Saya udah member vip kenapa mau liat film masi error,1,2024-10-15 20:14:02,Entertainment
WeTV: Asian & Local Drama,Putra Pasaribu,"Saya turun kan ratingnya karna update gak ada perubahan yang bagus,, apk terasa berat,, loading lama,, Kritik dan saran saya, filim yg sudah ditonton harusnya ketika di refresh auto hilang dari aktivitas nonton biar gak numpuk..dan filim yg sudah ditonton kasih tanda lah kayak apk sebelah.. itu aja dulu semoga kalian tidak anti kritik dan saran!!!",2,2024-10-15 20:09:27,Entertainment
WeTV: Asian & Local Drama,Awan Rifaldo,Karna ngantot anjing ngelek ngelek😑😑,1,2024-10-15 18:53:08,Entertainment
WeTV: Asian & Local Drama,IDA Firda,Suka love full,5,2024-10-15 18:02:05,Entertainment
WeTV: Asian & Local Drama,Arista Putra,"Masa berlaku vip ku kadaluarsa krn lupa, aq mau berlangganan lg ga bisa tp mau beli vocer jg ga bisa biasanya bisa. Jd aq harus gmn....",4,2024-10-15 16:10:31,Entertainment
WeTV: Asian & Local Drama,Apri Anto Wibowo,"Awal download 2020, film kesukaan masih free, sekarang download lagi ternyata sudah berbayar harus berlangganan.",2,2024-10-15 15:53:35,Entertainment
WeTV: Asian & Local Drama,Ezzar Alfath,"Bagus si, cuma harus bayar tiap episode yg mau ditonton. Nyesel berlangganan VIP. Ujungnya suruh bayar lagi per episode.. Mending ke app sebelah gak perlu bayar lagi kalau dah langganan🤑",2,2024-10-15 14:46:49,Entertainment
WeTV: Asian & Local Drama,aink aink,ok,5,2024-10-15 13:29:55,Entertainment
WeTV: Asian & Local Drama,Puji Astuti,Filmnya bagus²,5,2024-10-15 13:03:26,Entertainment
WeTV: Asian & Local Drama,emmy tajuddin,"Baru berlangganan tgl 14 oktober 2024 , vip sebulan ,,tp kok sdh kadaluwarsa gak bisa di buka lagi",2,2024-10-15 11:04:07,Entertainment
WeTV: Asian & Local Drama,Rahmadi Sabar,Sangat bagus,5,2024-10-15 10:33:27,Entertainment
